2025-08-25 18:08:00,310 | INFO     | image_processing_api | add_request_id:177 | Request 54916133 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-26 00:10:18,657 | DEBUG    | image_processing_api | process_images:929 | Request dc17e300: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:929
2025-08-26 00:10:18,658 | INFO     | image_processing_api | process_images:931 | Request dc17e300: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:931
2025-08-26 00:10:18,665 | INFO     | image_processing_api | add_request_id:206 | Request dc17e300 completed: 200 in 15.825s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:206
2025-08-26 00:21:35,918 | INFO     | image_processing_api | add_request_id:199 | Request 3b32dffa started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:199
2025-08-26 00:21:38,054 | INFO     | image_processing_api | process_images:894 | Request 3b32dffa: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:894
2025-08-26 00:21:38,055 | INFO     | image_processing_api | process_images:902 | Request 3b32dffa: File size: 9553151 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:902
2025-08-26 00:21:38,057 | DEBUG    | image_processing_api | process_images:908 | Request 3b32dffa: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:908
2025-08-26 00:21:38,057 | DEBUG    | image_processing_api | process_images:912 | Request 3b32dffa: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:912
2025-08-26 00:21:38,063 | INFO     | image_processing_api | process_images:917 | Request 3b32dffa: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:917
2025-08-26 00:21:38,064 | INFO     | image_processing_api | process_zip_file:716 | Starting zip file processing: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:716
2025-08-26 00:21:38,064 | DEBUG    | image_processing_api | process_zip_file:720 | Extracting zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:720
2025-08-26 00:21:38,071 | INFO     | image_processing_api | process_zip_file:724 | Successfully extracted zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:724
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:733 | Extracted 3 files from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:733
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:734 | Extracted 0 directories from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:734
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:735 | Directory structure: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:735
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:743 | File: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:743 | File: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:743 | File: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:21:38,071 | DEBUG    | image_processing_api | process_zip_file:746 | Loading prompt library | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:746
2025-08-26 00:21:38,072 | DEBUG    | image_processing_api | load_json_file:217 | Loading JSON file: promptlib.json | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:217
2025-08-26 00:21:38,075 | DEBUG    | image_processing_api | load_json_file:222 | Successfully loaded promptlib.json: 111 items | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:222
2025-08-26 00:21:38,075 | INFO     | image_processing_api | process_zip_file:759 | Selecting images from extracted folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:759
2025-08-26 00:21:38,075 | INFO     | image_processing_api | process_zip_file:762 | Temp directory contents: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:762
2025-08-26 00:21:38,075 | INFO     | image_processing_api | process_zip_file:769 | Found file: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:21:38,076 | INFO     | image_processing_api | process_zip_file:769 | Found file: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:21:38,076 | INFO     | image_processing_api | process_zip_file:769 | Found file: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:471 | Selecting images from base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:471
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:472 | Base folder exists: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:472
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:473 | Base folder is directory: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:473
2025-08-26 00:21:38,076 | DEBUG    | image_processing_api | select_all_images_per_folder:481 | Scanning base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:481
2025-08-26 00:21:38,076 | DEBUG    | image_processing_api | select_all_images_per_folder:483 | Items in base folder: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:483
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:528 | Detected flat structure - creating virtual folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:528
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:537 | Found 2 images in flat structure | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:537
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:578 | Created folder group_6292393310444: 2 images (0 model images) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:578
2025-08-26 00:21:38,076 | INFO     | image_processing_api | select_all_images_per_folder:580 | Total folders processed: 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:580
2025-08-26 00:21:38,076 | INFO     | image_processing_api | process_zip_file:776 | Found 1 folders to process | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:776
2025-08-26 00:21:38,076 | INFO     | image_processing_api | process_zip_file:781 | Processing folder: group_6292393310444 with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:781
2025-08-26 00:21:38,077 | DEBUG    | image_processing_api | process_zip_file:787 | Detecting gender for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:787
2025-08-26 00:21:38,077 | INFO     | image_processing_api | detect_gender_from_image:422 | Detecting gender from image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:422
2025-08-26 00:21:38,077 | DEBUG    | image_processing_api | api_call_with_retry:263 | Starting API call with retry logic: _detect_gender_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:263
2025-08-26 00:21:38,077 | DEBUG    | image_processing_api | api_call_with_retry:267 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:267
2025-08-26 00:21:38,078 | DEBUG    | image_processing_api | encode_image_with_resizing:233 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:233
2025-08-26 00:21:38,299 | INFO     | image_processing_api | encode_image_with_resizing:245 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-26 00:21:38,310 | DEBUG    | image_processing_api | encode_image_with_resizing:254 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:254
2025-08-26 00:21:40,668 | DEBUG    | image_processing_api | _detect_gender_internal:450 | OpenAI gender detection response: 'Men' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:450
2025-08-26 00:21:40,669 | INFO     | image_processing_api | _detect_gender_internal:457 | Gender detected: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:457
2025-08-26 00:21:40,669 | DEBUG    | image_processing_api | api_call_with_retry:269 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:269
2025-08-26 00:21:40,669 | INFO     | image_processing_api | process_zip_file:790 | Gender detected for group_6292393310444: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:790
2025-08-26 00:21:40,669 | DEBUG    | image_processing_api | process_zip_file:793 | Getting background suggestion for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:793
2025-08-26 00:21:40,669 | INFO     | image_processing_api | get_background_suggestions:303 | Getting background suggestions for image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:303
2025-08-26 00:21:40,670 | DEBUG    | image_processing_api | api_call_with_retry:263 | Starting API call with retry logic: _get_background_suggestions_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:263
2025-08-26 00:21:40,670 | DEBUG    | image_processing_api | api_call_with_retry:267 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:267
2025-08-26 00:21:40,670 | DEBUG    | image_processing_api | encode_image_with_resizing:233 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:233
2025-08-26 00:21:40,895 | INFO     | image_processing_api | encode_image_with_resizing:245 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-26 00:21:40,906 | DEBUG    | image_processing_api | encode_image_with_resizing:254 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:254
2025-08-26 00:21:40,906 | DEBUG    | image_processing_api | _get_background_suggestions_internal:311 | Available backgrounds: 111 options | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:311
2025-08-26 00:21:40,906 | DEBUG    | image_processing_api | _get_background_suggestions_internal:335 | Sending request to OpenAI for background suggestions | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:335
2025-08-26 00:21:42,544 | DEBUG    | image_processing_api | _get_background_suggestions_internal:349 | OpenAI response for background suggestions: 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:349
2025-08-26 00:21:42,545 | DEBUG    | image_processing_api | _get_background_suggestions_internal:367 | Matched background suggestion: 'Urban street' → 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:367
2025-08-26 00:21:42,545 | INFO     | image_processing_api | _get_background_suggestions_internal:370 | Background suggestions extracted: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:370
2025-08-26 00:21:42,545 | DEBUG    | image_processing_api | api_call_with_retry:269 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:269
2025-08-26 00:21:42,546 | INFO     | image_processing_api | process_zip_file:796 | Background suggestion for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:796
2025-08-26 00:21:42,546 | DEBUG    | image_processing_api | process_zip_file:799 | Generating comprehensive description for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:799
2025-08-26 00:21:42,546 | INFO     | image_processing_api | generate_comprehensive_folder_description:585 | Generating comprehensive description for folder with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:585
2025-08-26 00:21:42,546 | DEBUG    | image_processing_api | api_call_with_retry:263 | Starting API call with retry logic: _generate_comprehensive_description_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:263
2025-08-26 00:21:42,546 | DEBUG    | image_processing_api | api_call_with_retry:267 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:267
2025-08-26 00:21:42,546 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:591 | Analyzing first image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:591
2025-08-26 00:21:42,546 | DEBUG    | image_processing_api | encode_image_with_resizing:233 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:233
2025-08-26 00:21:42,777 | INFO     | image_processing_api | encode_image_with_resizing:245 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-26 00:21:42,787 | DEBUG    | image_processing_api | encode_image_with_resizing:254 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:254
2025-08-26 00:21:42,788 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:610 | Sending request to OpenAI for base description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:610
2025-08-26 00:21:44,935 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:624 | Base description generated: Wearing a black oversized t-shirt featuring a colorful graphic print of Rick Sanchez on the back wit... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:624
2025-08-26 00:21:44,935 | INFO     | image_processing_api | _generate_comprehensive_description_internal:628 | Analyzing 1 additional images for enhanced description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:628
2025-08-26 00:21:44,935 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:634 | Analyzing additional image 1: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:634
2025-08-26 00:21:44,935 | DEBUG    | image_processing_api | encode_image_with_resizing:233 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpocu6nlji/6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:233
2025-08-26 00:21:45,166 | INFO     | image_processing_api | encode_image_with_resizing:245 | Resized image 6292393310444_0002.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-26 00:21:45,176 | DEBUG    | image_processing_api | encode_image_with_resizing:254 | Successfully encoded image 6292393310444_0002.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:254
2025-08-26 00:21:47,187 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:665 | Additional details found from image 1: - The t-shirt features a smaller graphic on the front that includes the word "GENIUS" in colorful lettering.
- The shorts have been replaced with black, relaxed-fit pants.
- The footwear is white with a possibly textured or rubber sole, clearly visible in the image. | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:665
2025-08-26 00:21:47,693 | INFO     | image_processing_api | _generate_comprehensive_description_internal:684 | Enhanced description created with 1 additional details | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:684
2025-08-26 00:21:47,694 | DEBUG    | image_processing_api | api_call_with_retry:269 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:269
2025-08-26 00:21:47,694 | DEBUG    | image_processing_api | clean_description:699 | Cleaning description: Wearing a black oversized t-shirt featuring a colorful graphic print of Rick Sanchez on the back wit... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:699
2025-08-26 00:21:47,694 | DEBUG    | image_processing_api | clean_description:711 | Cleaned description: Wearing a black oversized t-shirt featuring a colorful graphic print of Rick Sanchez on the back wit... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:711
2025-08-26 00:21:47,694 | INFO     | image_processing_api | process_zip_file:802 | Description generated for group_6292393310444: Wearing a black oversized t-shirt featuring a colorful graphic print of Rick Sanchez on the back wit... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:802
2025-08-26 00:21:47,694 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:381 | Modifying backgrounds for gender: Men, suggestions: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:381
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:388 | No modification needed for gender: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:388
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | process_zip_file:808 | Finding matching prompt for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:808
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | find_matching_prompt:393 | Finding matching prompt for background: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:393
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | find_matching_prompt:398 | Exact match found: Urban street → Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:398
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | process_zip_file:817 | Prompt found for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:817
2025-08-26 00:21:47,695 | DEBUG    | image_processing_api | process_zip_file:825 | Final prompt text generated for group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:825
2025-08-26 00:21:47,696 | INFO     | image_processing_api | process_zip_file:841 | Successfully processed folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:841
2025-08-26 00:21:47,696 | INFO     | image_processing_api | process_zip_file:856 | Zip file processing completed. 1 folders processed | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:856
2025-08-26 00:21:47,696 | INFO     | image_processing_api | process_images:924 | Request 3b32dffa: Processing completed in 9.633s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:924
2025-08-26 00:21:47,697 | DEBUG    | image_processing_api | process_images:929 | Request 3b32dffa: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:929
2025-08-26 00:21:47,697 | INFO     | image_processing_api | process_images:931 | Request 3b32dffa: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:931
2025-08-26 00:21:47,704 | INFO     | image_processing_api | add_request_id:206 | Request 3b32dffa completed: 200 in 11.787s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:206
2025-08-26 00:47:58,767 | INFO     | image_processing_api | add_request_id:199 | Request 3e6ccf75 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:199
2025-08-26 00:48:01,121 | INFO     | image_processing_api | process_images:894 | Request 3e6ccf75: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:894
2025-08-26 00:48:01,121 | INFO     | image_processing_api | process_images:902 | Request 3e6ccf75: File size: 9553151 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:902
2025-08-26 00:48:01,124 | DEBUG    | image_processing_api | process_images:908 | Request 3e6ccf75: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:908
2025-08-26 00:48:01,124 | DEBUG    | image_processing_api | process_images:912 | Request 3e6ccf75: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:912
2025-08-26 00:48:01,136 | INFO     | image_processing_api | process_images:917 | Request 3e6ccf75: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:917
2025-08-26 00:48:01,136 | INFO     | image_processing_api | process_zip_file:716 | Starting zip file processing: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:716
2025-08-26 00:48:01,136 | DEBUG    | image_processing_api | process_zip_file:720 | Extracting zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:720
2025-08-26 00:48:01,149 | INFO     | image_processing_api | process_zip_file:724 | Successfully extracted zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:724
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:733 | Extracted 3 files from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:733
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:734 | Extracted 0 directories from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:734
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:735 | Directory structure: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:735
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:743 | File: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:743 | File: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:743 | File: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:743
2025-08-26 00:48:01,149 | DEBUG    | image_processing_api | process_zip_file:746 | Loading prompt library | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:746
2025-08-26 00:48:01,150 | DEBUG    | image_processing_api | load_json_file:217 | Loading JSON file: promptlib.json | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:217
2025-08-26 00:48:01,154 | DEBUG    | image_processing_api | load_json_file:222 | Successfully loaded promptlib.json: 111 items | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:222
2025-08-26 00:48:01,155 | INFO     | image_processing_api | process_zip_file:759 | Selecting images from extracted folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:759
2025-08-26 00:48:01,155 | INFO     | image_processing_api | process_zip_file:762 | Temp directory contents: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:762
2025-08-26 00:48:01,155 | INFO     | image_processing_api | process_zip_file:769 | Found file: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:48:01,155 | INFO     | image_processing_api | process_zip_file:769 | Found file: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:48:01,155 | INFO     | image_processing_api | process_zip_file:769 | Found file: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:769
2025-08-26 00:48:01,155 | INFO     | image_processing_api | select_all_images_per_folder:471 | Selecting images from base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:471
2025-08-26 00:48:01,155 | INFO     | image_processing_api | select_all_images_per_folder:472 | Base folder exists: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:472
2025-08-26 00:48:01,155 | INFO     | image_processing_api | select_all_images_per_folder:473 | Base folder is directory: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:473
2025-08-26 00:48:01,155 | DEBUG    | image_processing_api | select_all_images_per_folder:481 | Scanning base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmptocah1ld | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:481
2025-08-26 00:48:01,155 | DEBUG    | image_processing_api | select_all_images_per_folder:483 | Items in base folder: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:483
2025-08-26 00:48:01,155 | INFO     | image_processing_api | select_all_images_per_folder:528 | Detected flat structure - creating virtual folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:528
2025-08-26 00:48:01,156 | INFO     | image_processing_api | select_all_images_per_folder:537 | Found 2 images in flat structure | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:537
2025-08-26 00:48:01,156 | INFO     | image_processing_api | select_all_images_per_folder:578 | Created folder group_6292393310444: 2 images (0 model images) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:578
2025-08-26 00:48:01,156 | INFO     | image_processing_api | select_all_images_per_folder:580 | Total folders processed: 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:580
2025-08-26 00:48:01,156 | INFO     | image_processing_api | process_zip_file:776 | Found 1 folders to process | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:776
2025-08-26 00:48:01,156 | INFO     | image_processing_api | process_zip_file:781 | Processing folder: group_6292393310444 with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:781
